"artist.familiarity","artist.hotttnesss","artist.latitude","artist.location","artist.longitude","artist.name","artist.similar","artist.terms","release.name","song.artist_mbtags","song.artist_mbtags_count","song.bars_confidence","song.bars_start","song.beats_confidence","song.beats_start","song.duration","song.end_of_fade_in","song.hotttnesss","song.key","song.key_confidence","song.loudness","song.mode","song.mode_confidence","song.start_of_fade_out","song.tatums_confidence","song.tatums_start","song.tempo","song.time_signature","song.time_signature_confidence","song.title","song.year"
0.6214867,0.463608077,0,0,0,"Who Made Who",0,"disco",0,0,0,0.006,0.92543,1,0.47046,265.32526,0.42,0.540935877,11,0.013,-6.145,0,0.339,260.807,1,0.2424,132.974,4,0.614,0,2004
0.374102982,0.362870817,34.19423,0,-118.39157,"Shelby Flint",0,"glam rock",0,0,0,0.327,1.00866,0,1.00866,121.25995,0.328,-1,2,0.057,-15.276,0,0.307,114.306,0.024,0.18929,35.691,4,0,0,0
0.388999435,0.287752993,0,0,0,"Aimable",0,"chanson",0,0,0,0,0.05825,0,0.05825,180.45342,0,-1,0,0.513,-15.966,1,0.519,178.196,0.69,0.05825,106.953,1,0,0,0
0.739834489,0.496783015,0,0,0,"K.I.Z.",0,"hip hop",0,0,0,0.145,0.21871,1,0.21871,231.18322,0.38,-1,7,0.538,-4.547,1,0.485,215.203,0.511,0.21871,151.488,7,0.29,0,2005
0.431065291,0.333858125,0,0,0,"Out Of The Grey",0,"ccm",0,0,0,0.124,5.95415,0.135,0.33006,225.95873,0,0.445454526,7,0.528,-9.598,1,0.602,211.342,0.738,0.33006,87.76,7,0.285,0,1995
0.443246312,0.208174547,0,0,0,"Dart",0,"post-grunge",0,0,0,0.008,0.08061,0.653,0.08061,340.53179,0.456,-1,0,0.655,-10.008,1,0.473,333.845,0.995,0.08061,148.027,4,0.17,0,2002
0.565102058,0.360054673,0,0,0,"Milieu",0,"downtempo",0,0,0,0.162,0.75773,0.489,0.07039,371.87873,0,0.401486711,10,0.088,-13.08,1,0.421,342.57,1,0.07039,87.003,4,0.551,0,2007
0.702677511,0.516658581,0,0,0,"Korpiklaani",0,"folk rock",0,0,2,1,0.32278,1,0.32278,250.8273,0,0.637828866,7,0.819,-4.535,1,0.585,243.635,0.129,0.32278,99.995,1,0,0,2009
0.642030477,0.445222198,0,0,0,"Salt The Wound",0,"death core",0,0,0,0.158,0.73549,0.17,0.38699,241.162,0,0.638658134,2,0.155,-5.056,1,0.354,227.915,0.411,0.21489,174.424,7,0.24,0,2009
0.482733228,0.356950956,0,0,0,"Flink",0,"alternative rock",0,0,0,0.004,1.01303,1,0.19991,160.91383,0.177,0,6,0.337,-6.103,0,0.354,152.485,1,0.19991,147.934,4,0.254,0,0
0.405805951,0.347298867,19.59009,0,-155.43414,"Daniel Paul",0,"kirtan",0,0,0,0.013,1.13216,1,0.13076,323.60444,0.107,-1,4,0,-11.556,0,0,315.623,1,0.13076,120.04,4,1,0,0
0.628102577,0.39560835,31.15509,0,-95.96653,"Albert Collins",0,"texas blues",0,0,2,0.013,1.64077,0,0.98841,356.25751,0,0.427446572,7,0.27,-11.893,1,0.227,341.188,0.096,0.50474,94.557,4,0.536,0,1993
0.514624265,0.369511565,0,0,0,"The Cortinas",0,"new wave",0,0,1,0.142,1.36791,0.571,0.47298,219.01016,0,0.288481643,4,0.861,-7.687,1,0.954,205.851,1,0.24887,134.985,3,0.884,0,1978
0.663952863,0.39207578,0,0,0,"Masta Ace Incorporated",0,"bass music",0,0,0,0.08,0.77094,0.1,0.77094,295.1571,0,0.567591725,11,0.111,-7.687,1,0.295,295.157,0,0.45163,88.12,5,0.722,0,1995
0.414488208,0.251131267,0,0,0,"Tito Allen",0,"salsa",0,0,0,0.122,1.17372,0.946,0.5065,322.21995,0,-1,7,0.628,-14.305,0,0.652,301.076,0.595,0.5065,183.636,4,0.516,0,0
0.528509678,0,31.1689,0,-100.07715,"Jessie Lee Miller",0,"rockabilly",0,0,0,0.075,0.67254,0,0.36094,116.92363,0,0,0,0,-7.391,0,0,107.34,0.453,0.20158,188.979,4,0.117,0,2005
0.55454855,0.411545814,0,0,0,"Back Door Slam",0,"blues-rock",0,0,1,0.742,0.73375,0,0.08084,319.84281,0,0.624833534,3,0.515,-4.325,0,0.573,312.041,0.755,0.08084,92.971,4,0.285,0,2007
0.553104833,0.360350448,35.00459,0,-91.25019,"Sister Rosetta Tharpe & Marie",0,"religious music",0,0,0,0.974,4.80384,0.781,0.15914,146.80771,0.281,-1,9,0.425,-7.386,0,0.41,144.08,0.779,0.15914,80.893,4,0,0,2004
0.146601317,0,0,0,0,"Jeff Massanari Trio",0,"guitarist",0,0,0,0.015,0.65631,0.925,0.32888,253.85751,0.212,0.215080319,5,0.526,-9.924,1,0.467,248.837,0.585,0.1668,183.801,4,0.39,0,0
0.450821298,0.312190887,40.5725,0,-74.154,"David Johansen",0,"pop rock",0,0,0,0.428,1.85215,0.656,0.44341,247.97995,0.15,0,2,0.474,-7.436,1,0.735,240.356,0.469,0.21434,87.373,3,0.155,0,1979
0.829851317,0.581505803,0,0,0,"The Almost",0,"post-hardcore",0,0,0,0.004,0.60963,0.952,0.16094,240.79628,0.103,0.636635971,4,0.222,-5.353,0,0.422,231.253,0.693,0.16094,136.147,4,0.69,0,2009
0.195130914,0.373845335,0,0,0,"FranASSoise Hardy - Maurane",0,"chanson",0,0,0,0.07,1.22764,0.425,0.07203,194.24608,0,0.524182372,7,0.579,-16.904,1,0.516,185.208,0.673,0.07203,105.156,3,0.541,0,0
0.448644086,0.325563671,0,0,0,"Tshala Muana",0,"world beat",0,0,0,0.236,0.68499,0.67,0.21503,390.63465,0.194,0.394394856,7,0.895,-5.252,1,0.902,378.851,1,0.21503,137.349,4,0.808,0,2001
0.569860089,0.414667368,0,0,0,"The Sensational Alex Harvey Band",0,"glam rock",0,0,1,0.557,2.08651,0.693,0.68239,316.81261,0,0.57010593,5,0.456,-12.936,1,0.531,300.141,0.91,0.32907,90.689,3,0.615,0,1975
0.709967526,0.514513277,0,0,0,"Chucho ValdA(c)s",0,"bossa nova",0,0,1,0.388,0.29482,0.388,0.29482,375.03955,0,-1,5,0.343,-20.259,1,0.568,371.38,0.591,0.04263,80.789,1,0.494,0,0
0.720711058,0.522047955,0,0,0,"New Order",0,"alternative dance",0,0,4,0.225,0.0313,0,0.0313,288.02567,0,0.69621714,11,0.159,-5.729,0,0.473,276.376,0.985,0.0313,146.29,4,0.557,0,1989
0.304271086,0,0,0,0,"Belami",0,"neue deutsche welle",0,0,0,0.03,0.6279,0.963,0.1976,237.19138,0.171,-1,11,0.354,-7.996,0,0.632,233.175,0.886,0.1976,140.077,4,0.353,0,0
0.717991696,0.497711444,0,0,0,"Extreme",0,"funk metal",0,0,0,0.296,1.12487,0.779,0.34291,355.5522,3.785,0.676769509,8,0.701,-7.894,1,0.362,340.776,0.153,0.13495,146.022,4,0.595,0,0
0.842368944,0.604655128,0,0,0,"Panic At The Disco",0,"pop punk",0,0,1,0.624,0.97723,0,0.18615,253.23057,0,0.430160637,5,0.318,-5.205,0,0.545,253.231,0,0.18615,153.069,4,0,0,0
0.550233065,0.344398982,0,0,0,"Janina",0,"easy listening",0,0,0,0.902,0.19528,0.902,0.19528,189.70077,0.34,0.460484845,2,0.718,-9.318,1,0.537,184.059,1,0.19528,141.053,1,0,0,0
0.471669594,0.366102624,0,0,0,"Mat Maneri",0,"free jazz",0,0,0,0.138,1.11994,0,1.11994,192.15628,0.754,-1,9,0.107,-17.985,1,0.362,177.743,0,1.11994,144.184,5,0.777,0,0
0.53328688,0.42545458,0,0,0,"Fast Eddie featuring Kool Rock",0,"hip house",0,0,0,0.309,1.19557,1,0.22007,271.3073,0.16,-1,10,0.108,-8.902,0,0.468,266.484,0.919,0.22007,125.86,4,1,0,0
0.32232257,0.249785969,0,0,0,"Doniki",0,"roots reggae",0,0,1,0.534,0.46963,0.534,0.46963,256.20853,0.194,-1,4,0.745,-17.266,0,0.668,252.836,0.255,0.30183,175.202,1,0,0,0
0.628196686,0.380802089,0,0,0,"Life Long Tragedy",0,"melodic hardcore",0,0,0,0.224,4.20359,0.341,0.38526,204.9824,0,0.71238405,7,0.684,-6.024,1,0.644,204.982,0.177,0.38526,86.435,3,0.482,0,2008
0.606769573,0.47079025,0,0,0,"Burt Bacharach",0,"brill building pop",0,0,1,0.273,1.62153,0.817,0.74307,98.32444,0.177,-1,3,0.429,-17.806,1,0.474,89.072,1,0.27706,66.882,4,0.512,0,0
0.200729608,0,0,0,0,"Casa Bulga",0,"tribal house",0,0,0,0,0,0,0,401.24036,0.322,-1,10,0.596,-7.327,0,0.604,398.803,0,0,0,3,1,0,2003
0.528835698,0.343133497,34.05349,0,-118.24532,"Debbie Davies",0,"blues-rock",0,0,0,0.727,0.64281,0.727,0.64281,283.79383,0,0.334706549,0,0.73,-7.961,1,0.66,260.725,0.968,0.64281,107.183,1,0,0,0
0.051241396,0.1705925,0,0,0,"Domna Kountouri",0,"greek",0,0,0,0.06,1.20033,0.784,0.59882,209.94567,2.235,0.299320442,3,0.902,-8.318,0,0.67,204.481,0.318,0.1359,99.98,4,0.687,0,0
0.560351641,0.365026438,0,0,0,"Sonora Carruseles",0,"salsa",0,0,0,0.211,1.12471,0.969,0.5472,230.00771,0.247,0.375984302,10,0.045,-6.564,0,0.493,225.599,0.835,0.11373,108.292,4,0.385,0,1999
0.856317427,0.53635118,39.95227,0,-75.16237,"The Starting Line",0,"pop punk",0,0,0,0.034,0.33825,0.763,0.33825,264.41098,0.072,0.652878393,9,0.074,-5.011,1,0.328,249.574,0.705,0.12399,142.069,4,0.723,0,2002
0.336548079,0.28831468,0,0,0,"L.A.V.I",0,"progressive trance",0,0,0,0,0,0,0,565.96853,0,-1,11,0,-11.531,0,0.149,531.992,0,0,0,3,1,0,0
0.35106639,0.258028704,0,0,0,"Dezz White",0,"stand-up comedy",0,0,0,0.033,8.79008,0.504,0.83525,44.93016,0,0,4,0,-15.497,1,0,44.93,0,0.29297,59.021,4,1,0,0
0.41839931,0.290174667,38.00335,0,-79.77127,"David Taylor",0,"modern rock",0,0,0,0.417,0.78647,0.417,0.78647,600.11057,0.474,-1,11,0.133,-22.54,1,0.249,589.642,0.141,0.57818,144.252,1,0.495,0,0
0.760636112,0.54724366,40.65507,0,-73.94888,"Grizzly Bear",0,"folk-pop",0,0,1,0.591,0.48223,1,0.12093,384.67873,0,0.882530152,4,0.394,-14.199,0,0.409,373.847,0.615,0.12093,169.038,4,0.468,0,2006
0.546646504,0.214734638,41.50471,0,-81.69074,"This Moment In Black History",0,"math rock",0,0,0,0.137,0.48086,0.905,0.09859,145.8673,0,0,9,0.147,-4.928,0,0.233,141.601,0.49,0.09859,156.408,4,0.287,0,0
0.400284059,0.289976449,0,0,0,"Seatrain",0,"jazz funk",0,0,0,0.184,0.54896,0.748,0.54896,294.47791,0.2,0.261873514,2,0.768,-6.112,1,0.678,285.199,0.973,0.26333,107.836,3,1,0,1973
0.611171822,0.399967758,18.01571,0,-76.79731,"Chaka Demus & Pliers",0,"dancehall",0,0,1,0.004,1.49918,0.908,1.49918,251.97669,0,0.258496447,2,0.572,-7.378,1,0.644,242.051,1,1.02655,95.044,4,0.88,0,0
0.674918816,0.479187492,34.05349,0,-118.24532,"Little Feat",0,"blues-rock",0,0,1,0.171,0.54395,0.171,0.54395,330.73587,0,0.304169503,4,0.633,-8.163,1,0.584,330.736,0,0.11371,93.42,1,0.064,0,0
0.626957723,0.434859589,0,0,0,"Julie Zenatti",0,"chanson",0,0,0,0.716,8.69527,0.773,0.59161,252.99546,0.514,0.475638468,1,0.429,-11.061,0,0.67,241.424,0.365,0.59161,80.084,4,0.533,0,2004
0.495796932,0.389498817,42.31256,0,-71.08868,"Mistress",0,"hip hop",0,0,0,0.079,4.10421,0,3.26138,580.70159,5.294,0.401486711,0,0.821,-4.523,1,0.587,580.702,0.032,3.05425,146.331,4,0.479,0,2005
0.611495418,0.334519764,0,0,0,"I Hate Sally",0,"post-hardcore",0,0,0,0.095,0.39309,0.862,0.39309,163.63057,0,-1,7,0.38,-5.795,1,0.385,158.511,0.731,0.11929,77.15,3,0.369,0,2007
0.55746022,0.386151631,46.71067,0,1.71819,"RaphaA<<l",0,"chanson",0,0,0,0.179,0.52458,0.886,0.04257,148.74077,0.192,0.547952942,0,0.591,-9.636,1,0.556,141.607,0,0.04257,124.059,4,0.372,0,2008
0.426723679,0.332737198,0,0,0,"Liquid Gang",0,"nu metal",0,0,0,0.01,0.81408,0.46,0.39031,226.0371,0.125,0.262308997,1,0.418,-4.945,0,0.281,220.862,0.77,0.18424,143.963,4,1,0,0
0.579714584,0.424507886,18.11526,0,-77.27348,"Ernest Ranglin / Floyd Lloyd",0,"jazz funk",0,0,0,0,0.17724,0,0.17724,271.77751,0,0,3,0.426,-4.909,1,0.489,271.777,0.313,0.17724,127.07,1,0,0,0
0.766826206,0.549445961,0,0,0,"Danny Elfman",0,"soundtrack",0,0,2,0.13,2.76225,0.329,0.76782,140.87791,0.36,0.383934684,5,0.158,-22.435,0,0.418,140.878,0.145,0.53862,86.901,5,0.328,0,2002
0.683455701,0.42712297,0,0,0,"Junior Kimbrough",0,"delta blues",0,0,1,0.18,0.82683,0.799,0.37729,190.06649,0.321,0.618352389,7,0.007,-14.023,0,0.239,184.866,0.284,0.14678,129.584,4,0.338,0,1997
0.559991415,0.362902986,56.46137,0,-2.96761,"Danny Wilson",0,"british pop",0,0,1,0.036,1.19843,0.66,0.57528,126.53669,3.46,0.212045406,5,0.527,-8.515,1,0.51,122.183,0.576,0.25854,92.591,4,0.673,0,0
0.501921164,0.34425375,51.50632,0,-0.12714,"DJ Vix",0,"bhangra",0,0,0,0.077,0.33272,0.137,0.33272,98.76853,0,0.270775999,11,0.135,-3.423,0,0.257,98.769,0.46,0.17799,195.755,4,0,0,0
0.407019314,0.307600664,31.96305,0,-95.27023,"Al Dexter",0,"honky tonk",0,0,0,0.018,0.82192,1,0.23035,150.9873,0.171,-1,9,0.432,-16.627,1,0.304,150.987,1,0.23035,102.707,4,0.876,0,0
0.436685357,0.329810329,0,0,0,"Kashief Lindo",0,"lovers rock",0,0,0,0.166,0.22762,0.986,0.22762,238.15791,0.194,0,9,0,-5.85,1,0,233.709,1,0.22762,86.481,4,0.304,0,0
0.618692142,0.42272137,40.71455,0,-74.00712,"Spoonie Gee",0,"hip hop",0,0,1,0.056,1.53651,0.577,0.21007,393.63873,0.179,0.543524277,1,0.421,-6.619,1,0.155,379.478,0.778,0.0626,135.503,5,0.677,0,0
0.733433227,0.455558797,0,0,0,"Shadows Fall",0,"power metal",0,0,0,0.001,1.35712,0.461,0.65324,283.48036,0.113,0.687873715,0,0.489,-4.076,0,0.596,280.88,0.85,0.12569,84.992,4,0.42,0,2004
0.887386081,0.791143002,34.05349,0,-118.24532,"Linkin Park",0,"rap metal",0,0,3,0.122,1.50004,0.145,0.36814,208.95302,3.245,0.872229023,4,0.247,-6.052,1,0.464,200.969,0.134,0.0891,105.095,4,0.873,0,2000
0.756790992,0.458697013,0,0,0,"Aceyalone",0,"hip hop",0,0,0,0.087,1.28213,0.289,0.35229,170.1873,0.165,0.215080319,1,0.676,-4.149,0,0.542,161.576,0.987,0.04216,129.956,5,1,0,2007
0.668055687,0.464152439,0,0,0,"Herbert von Karajan and Turin RAI Symphony Orchestra",0,"opera",0,0,1,0.691,2.73871,0.691,2.73871,770.35057,3.175,-1,0,0.567,-18.427,1,0.708,764.267,0.004,2.73871,92.731,1,0.465,0,0
0.503235536,0.336744986,0,0,0,"The Dils",0,"country rock",0,0,1,0.639,0.73163,0.714,0.37969,141.84444,3.46,0.304169503,10,0,-7.198,1,0.253,134.078,0.15,0.20418,163.024,4,0,0,0
0.523653409,0.348434197,37.80506,0,-122.27302,"Alvin Youngblood Hart",0,"blues-rock",0,0,1,0.958,0.23621,0.958,0.23621,231.10485,0.162,0.503381236,2,1,-14.039,1,0.928,218.035,1,0.23621,112.717,1,0,0,0
0.760270106,0.496071347,0,0,0,"Tech N9ne",0,"gangster rap",0,0,0,0.028,0.6814,0.341,0.34228,274.85995,0.14,0.706000517,1,0.178,-6.696,1,0.256,267.952,0.765,0.17272,177.942,4,0.81,0,2006
0.528733975,0.27752948,0,0,0,"The Rodeo",0,"tejano",0,0,0,0.9,0.3597,0.9,0.3597,176.97914,0.09,-1,11,0.512,-6.317,0,0.439,171.654,1,0.12562,130.203,1,0,0,0
0.58913627,0.409248013,0,0,0,"Mustafa Sandal / GA1/4lcan",0,"eurodance",0,0,2,1,0.23466,1,0.23466,239.12444,0.177,0.445454526,0,0.497,-5.254,1,0.426,231.195,0.458,0.08528,50.499,1,0,0,0
0.822843255,0.531436737,0,0,0,"Juelz Santana / Freekey Zeekey / Monique Garnett",0,"rap",0,0,0,0.575,0.30968,0,0.30968,79.64689,0,0.38293509,0,0.032,-19.771,1,0.078,71.721,0,0.30968,196.482,3,0.516,0,2003
0.500388859,0.355625946,0,0,0,"Harald Kloser / Thomas Wander / Thomas Schobel",0,"big beat",0,0,1,0.067,6.21467,0.631,5.69862,163.21261,9.898,0.460541281,1,0,-29.054,1,0,163.213,0.031,5.69862,119.787,4,0.834,0,0
0.561589946,0.420570307,0,0,0,"Los Chichos",0,"flamenco",0,0,0,0.024,1.41148,0.572,0.2216,212.53179,0.183,0.266955186,4,0,-6.159,0,0.147,209.711,0.579,0.2216,100.232,4,0.728,0,1987
0.701118744,0.415441656,33.74831,0,-84.39111,"ARRESTED DEVELOPMENT",0,"hip hop",0,0,1,0.046,0.51667,0.805,0.17396,218.06975,0.299,0.609043943,1,1,-6.25,1,0.788,203.941,0.428,0.17396,177.886,4,1,0,2006
0.558679249,0.434541946,48.10751,0,-1.68447,"Atienne Daho",0,"chanson",0,0,0,0.023,0.74535,0.997,0.29504,288.49587,2.456,-1,7,0.026,-8.534,1,0.341,281.681,0.292,0.06989,132.794,4,0.031,0,0
0.366558021,0.257496804,0,0,0,"Edouard Duleu",0,"musette",0,0,0,0,0.08084,0,0.08084,130.06322,0.409,-1,7,0.08,-8.031,1,0.48,126.949,0.6,0.08084,230.187,1,0,0,0
0.48177182,0.282491646,0,0,0,"Orquestra",0,"orchestra",0,0,0,0.028,0.70824,0.824,0.14306,87.58812,2.096,0.456858867,5,0.652,-13.767,0,0.607,82.837,0.353,0.14306,104.752,4,0.191,0,1967
0.571926731,0.368446212,40.71455,0,-74.00712,"Eddie Palmieri",0,"salsa",0,0,1,0.301,0.63219,0.301,0.63219,266.50077,0.388,-1,10,0.414,-17.886,0,0.464,254.409,0.334,0.44272,153.309,1,0,0,1973
0.632041754,0.387911599,30.9742,0,-91.52382,"HA-ASH",0,"pop rock",0,0,0,0.103,0.37619,0.444,0.37619,253.90975,0.107,0.576399981,9,0.385,-5.548,1,0.32,244.727,0.732,0.15288,136.945,4,0.284,0,2005
0.674970293,0.424953084,0,0,0,"William Orbit",0,"progressive house",0,0,1,0.106,0.84706,0.808,0.37145,199.8624,0.287,0.504034341,5,0.64,-21.82,1,0.705,187.96,0.263,0.13365,131.281,4,0.887,0,2000
0.616564806,0.417405798,0,0,0,"Energy",0,"zouk",0,0,0,0.329,0.59883,0.916,0.59883,310.9873,0.355,-1,2,0.112,-5.941,1,0.282,291.73,0.534,0.19934,87.512,4,0.761,0,0
0.577710176,0.399470991,0,0,0,"Zagar feat. Underground Divas",0,"future jazz",0,0,0,0.001,0.63546,1,0.17435,311.90159,0.136,-1,7,0.897,-5.54,1,0.806,305.162,1,0.17435,130.002,4,0.026,0,0
0.281409367,0.370346773,49.38426,0,-84.75627,"Nikki Fletcher / Tim Hughes / Various Artists",0,"modern rock",0,0,0,0.007,0.80475,0.603,0.80475,219.16689,0.631,0.265861049,10,0.716,-6.493,1,0.578,202.362,0.421,0.62327,163.987,4,0.263,0,0
0.675384812,0.633339909,0,0,0,"Bob Dylan",0,"blues-rock",0,0,3,0.606,0.35946,0.606,0.35946,257.61914,0,0.702551585,4,0.368,-13.776,1,0.382,248.9,0.442,0.14051,136.842,1,0,0,1975
0.575805715,0.397170342,0,0,0,"Black Tambourine",0,"noise pop",0,0,0,0.101,0.74282,0.345,0.28097,236.35546,3.065,0.593251652,10,0.698,-9.975,1,0.246,225.414,0.623,0.28097,131.388,4,0.242,0,2010
0.703348289,0.449052575,0,0,0,"Small Faces",0,"rock 'n roll",0,0,0,0.027,1.32568,1,0.28147,121.73016,0.218,0.589207726,9,0.711,-7.124,1,0.7,110.748,0.842,0.28147,116.664,4,0,0,1966
0.761523183,0.474795797,0,0,0,"Black Sheep",0,"reggae",0,0,0,0.42,1.75324,1,0.40436,248.37179,0.338,-1,1,0.394,-5.531,1,0.274,235.439,1,0.40436,89.145,4,1,0,0
0.426503148,0.333384571,0,0,0,"Dj Kun",0,"chill-out",0,0,0,0.397,0.49644,0.773,0.19112,219.74159,0,0.270775999,0,0.754,-8.522,1,0.596,213.02,0.443,0.19112,199.955,4,0.283,0,0
0.315171278,0.141419249,0,0,0,"FSTZ",0,"dubstep",0,0,0,0.001,0.87258,0.633,0.444,280.58077,0,-1,8,0.335,-12.597,1,0.441,274.083,0.629,0.23131,140.007,4,0,0,0
0.053409974,0,0,0,0,"Patrick Samson",0,"freakbeat",0,0,0,0.369,1.22796,0,0.20689,101.85098,3.239,-1,5,0.439,-17.073,1,0.185,92.276,0,0.20689,116.243,3,1,0,0
0.352014441,0,0,0,0,"Ken Chu",0,"chinese music",0,0,1,0.017,1.28107,0.728,0.4224,281.93914,0.125,-1,10,0.731,-6.923,1,0.726,273.096,0.682,0.20202,140.082,4,0.166,0,0
0.425417297,0.299624038,-19.93272,0,145.77406,"Kooii",0,"latin jazz",0,0,0,0.556,0.76621,0.95,0.22776,391.00036,0.115,0.319565987,7,0.578,-10.775,1,0.573,382.409,0.95,0.22776,112.93,4,0.715,0,2005
0.171667383,0,0,0,0,"Pietari Inkinen",0,"hip hop",0,0,0,0.77,2.79046,0.441,1.82291,344.73751,2.932,0,2,0.561,-27.284,1,0.633,335.197,0.097,1.17626,61.78,4,0.446,0,0
0.56100395,0.338920345,4.65637,0,-74.11779,"Aftermath",0,"gabba",0,0,0,0.004,1.85703,0.252,0.47569,376.89424,0.096,-1,4,0.552,-4.605,0,0.408,372.1,0.604,0.1283,87.006,4,0.629,0,0
0.613598057,0.377720338,40.71455,0,-74.00712,"Willy DeVille",0,"blues-rock",0,0,0,0.134,3.87962,1,3.02925,227.81342,3.744,0.355285536,0,0,-9.46,1,0.098,219.051,0.795,3.02925,141.999,4,0.545,0,1996
0.497307512,0.342406391,33.74831,0,-84.39111,"Scott Wesley Brown",0,"modern rock",0,0,0,0.141,1.43205,0.663,0.72778,178.88608,0,0,2,0.43,-7.695,1,0.519,175.967,0.588,0.55176,170.064,3,0.909,0,0
0.951487818,0.658924824,35.92425,0,-86.87093,"Paramore",0,"pop punk",0,0,0,0.142,0.26037,0,0.26037,243.51302,2.467,0.848463885,9,0.724,-4.413,1,0.649,230.51,0.271,0.08565,167.971,4,0.473,0,0
0.515279199,0.34424658,0,0,0,"Michael Card",0,"ccm",0,0,1,0.43,0.36626,0.578,0.36626,234.78812,0,0.445454526,2,0.05,-6.276,1,0.509,220.752,1,0.06868,99.644,4,0.942,0,1985
0.415287182,0.319074624,47.61002,0,-122.18755,"Carl Davis",0,"chicago soul",0,0,0,1,2.80782,1,2.80782,129.59302,3.396,-1,4,0.457,-29.153,1,0.575,118.033,0.175,2.80782,56.083,1,0,0,0
0.473803925,0.316721954,37.77916,0,-122.42005,"Tunsi",0,"hip hop",0,0,0,0.317,0.76272,0.434,0.05367,71.31383,0,-1,0,0,-9.592,0,0,71.314,0.807,0.05367,86.064,4,0.846,0,0
0.560829802,0.335691834,37.27188,0,-119.27023,"Ian Moore",0,"blues-rock",0,0,0,0.014,1.89079,1,0.6291,151.09179,0.154,0.405115722,7,0.578,-8.204,1,0.456,142.274,0.895,0.31446,95.072,4,0,0,0
0.439993693,0,51.16418,0,10.45415,"089 Clique feat. Prophet",0,"dirty south rap",0,0,0,0.764,4.35076,0,0.44798,174.602,0,0,10,0.19,-10.444,0,0.634,166.017,0.489,0.06704,105.13,4,0.487,0,0
0.776598968,0.490079584,40.71455,0,-74.00712,"Helmet",0,"rapcore",0,0,1,0.055,1.59821,0.278,0.61452,212.16608,0,0.733541056,9,0.568,-10.562,0,0.497,199.082,0.26,0.36873,141.165,3,1,0,1994
0.486562643,0.333663204,37.27188,0,-119.27023,"Chris Eaton",0,"ccm",0,0,0,0.154,1.39531,0,0.80568,289.07057,0,0.265861049,7,0.453,-12.958,1,0.661,267.587,0.646,0.50567,100.771,4,0.309,0,1995
0.576164587,0.43929204,0,0,0,"Olga TaA+-on",0,"merengue",0,0,1,0.038,0.73797,1,0.23954,254.1971,5.114,0,10,0.645,-5.764,0,0.665,249.243,1,0.23954,120.01,4,0.04,0,2002
0.583828078,0,0,0,0,"El Tiempo",0,"los angeles",0,0,0,0.025,0.6214,0.942,0.30167,200.04526,0.203,-1,9,0.003,-8.368,0,0.093,186.584,0.734,0.14061,191.964,4,0.447,0,0
0.455087591,0.360163491,0,0,0,"Palito Ortega",0,"latin pop",0,0,0,0.229,1.11027,0.35,0.3168,156.96934,0,0.606491353,0,0.693,-7.264,0,0.669,151.922,0.868,0.11843,152.249,4,0,0,2004
0.356763035,0.284232446,46.8132,0,8.22395,"Sportsguitar",0,"pop rock",0,0,0,0.022,0.53967,0.958,0.11756,231.00036,0.496,0.215080319,4,1,-7.054,1,0.77,218.343,0.684,0.11756,142.192,4,0,0,1998
0.918451789,0.819588282,0,0,0,"Killers",0,"rock",0,0,1,0.193,0.55118,0.99,0.09065,218.8273,0.485,0.425124658,6,0.031,-4.294,1,0.351,199.082,0.641,0.09065,128.951,4,0.19,0,0
0.933916106,0.778673579,40.8079,0,-73.9454,"Alicia Keys",0,"neo soul",0,0,2,0.096,0.23299,0.72,0.23299,240.22159,0.197,0.909277347,7,0.414,-9.736,1,0.35,226.783,0.737,0.23299,119.959,4,1,0,2009
0.786529476,0.60332456,40.01574,0,-105.27924,"3OH!3",0,"electro",0,0,1,0.047,0.82664,0.417,0.41552,211.66975,0.165,-1,11,0.175,-4.806,0,0.323,211.67,1,0.20584,145.88,4,0.623,0,2008
0.612543004,0.459660463,0,0,0,"Dave Hollister",0,"motown",0,0,0,0.333,1.09251,0.426,0.43367,271.62077,0,0.790566802,4,0.33,-7.493,1,0.372,253.678,0.808,0.1047,91.003,4,0.796,0,2001
0.564593501,0.310068525,0,0,0,"Virtue",0,"progressive house",0,0,0,0.381,0.68725,0.916,0.32569,223.05914,0.113,0,0,0.324,-8.284,1,0.308,208.863,1,0.14536,165.152,4,0.403,0,0
0.790922848,0.601184942,0,0,0,"Boyz II Men",0,"new jack swing",0,0,1,0.066,0.83153,0.84,0.20057,151.58812,0.27,0.583566126,2,0.221,-10.338,1,0.58,142.362,0,0.20057,94.921,7,0.579,0,2009
0.576451704,0.420006674,34.01156,0,-118.49229,"Coco Montoya",0,"blues-rock",0,0,0,0.026,0.51477,0.166,0.13818,233.482,0.363,-1,2,0.399,-5.67,0,0.42,226.888,0.166,0.13818,155.577,4,0.647,0,1995
0.397466552,0,0,0,0,"Los Del Sol",0,"americana",0,0,0,0.016,1.34967,1,0.32944,232.202,0.288,-1,10,0.013,-6.72,1,0.2,220.143,1,0.07855,116.878,4,0.465,0,0
0.540123026,0.376200929,0,0,0,"Liquid Stranger",0,"dub",0,0,1,0.262,0.34824,0.939,0.34824,249.49506,0.084,0.43483809,9,0.729,-11.727,1,0.527,239.92,0.464,0.12283,136.936,4,0,0,2007
